pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_b16a_bendesc_yn	pbp_b16a_bendesc_ehc	pbp_b16a_bendesc_amo_oe	pbp_b16a_bendesc_lim_oe	pbp_b16a_bendesc_numv_oe	pbp_b16a_bendesc_per_oe	pbp_b16a_bendesc_amo_pc	pbp_b16a_bendesc_lim_pc	pbp_b16a_bendesc_numv_pc	pbp_b16a_bendesc_per_pc	pbp_b16a_bendesc_amo_ft	pbp_b16a_bendesc_lim_ft	pbp_b16a_bendesc_numv_ft	pbp_b16a_bendesc_per_ft	pbp_b16a_bendesc_amo_dx	pbp_b16a_bendesc_lim_dx	pbp_b16a_bendesc_numv_dx	pbp_b16a_bendesc_per_dx	pbp_b16a_maxplan_yn	pbp_b16a_maxplan_in_oon	pbp_b16a_maxplan_amt	pbp_b16a_maxplan_per	pbp_b16a_maxenr_yn	pbp_b16a_maxenr_amt	pbp_b16a_maxenr_per	pbp_b16a_coins_yn	pbp_b16a_coins_ehc	pbp_b16a_coins_cserv_sc_pov_yn	pbp_b16a_coins_cserv_sc_pov	pbp_b16a_coins_pct_minov	pbp_b16a_coins_pct_maxov	pbp_b16a_coins_pct_oe	pbp_b16a_coins_pct_maxoe	pbp_b16a_coins_pct_pc	pbp_b16a_coins_pct_maxpc	pbp_b16a_coins_pct_ft	pbp_b16a_coins_pct_maxft	pbp_b16a_coins_pct_dx	pbp_b16a_coins_pct_maxdx	pbp_b16a_ded_yn	pbp_b16a_ded_amt	pbp_b16a_copay_yn	pbp_b16a_copay_ehc	pbp_b16a_copay_cserv_sc_pov_yn	pbp_b16a_copay_cserv_sc_pov	pbp_b16a_copay_amt_ovmin	pbp_b16a_copay_amt_ovmax	pbp_b16a_copay_amt_oemin	pbp_b16a_copay_amt_oemax	pbp_b16a_copay_amt_pcmin	pbp_b16a_copay_amt_pcmax	pbp_b16a_copay_amt_ftmin	pbp_b16a_copay_amt_ftmax	pbp_b16a_copay_amt_dxmin	pbp_b16a_copay_amt_dxmax	pbp_b16a_auth_yn	pbp_b16a_refer_yn	pbp_b16b_bendesc_yn	pbp_b16b_bendesc_ehc	pbp_b16b_bendesc_amo_es	pbp_b16b_bendesc_lim_es	pbp_b16b_bendesc_numv_es	pbp_b16b_bendesc_per_es	pbp_b16b_bendesc_amo_ds	pbp_b16b_bendesc_lim_ds	pbp_b16b_bendesc_numv_ds	pbp_b16b_bendesc_per_ds	pbp_b16b_bendesc_amo_rs	pbp_b16b_bendesc_lim_rs	pbp_b16b_bendesc_numv_rs	pbp_b16b_bendesc_per_rs	pbp_b16b_bendesc_amo_end	pbp_b16b_bendesc_lim_end	pbp_b16b_bendesc_num_end	pbp_b16b_bendesc_per_end	pbp_b16b_bendesc_amo_peri	pbp_b16b_bendesc_lim_peri	pbp_b16b_bendesc_num_peri	pbp_b16b_bendesc_per_peri	pbp_b16b_bendesc_amo_ext	pbp_b16b_bendesc_lim_ext	pbp_b16b_bendesc_num_ext	pbp_b16b_bendesc_per_ext	pbp_b16b_bendesc_amo_poo	pbp_b16b_bendesc_lim_poo	pbp_b16b_bendesc_numv_poo	pbp_b16b_bendesc_per_poo	pbp_b16b_maxplan_yn	pbp_b16b_maxplan_in_oon	pbp_b16b_maxbene_type	pbp_b16b_maxplan_amt	pbp_b16b_maxplan_per	pbp_b16b_maxenr_yn	pbp_b16b_maxenr_type	pbp_b16b_maxenr_amt	pbp_b16b_maxenr_per	pbp_b16b_coins_yn	pbp_b16b_coins_ehc	pbp_b16b_coins_pct_mc_min	pbp_b16b_coins_pct_mc_max	pbp_b16b_coins_pct_es_min	pbp_b16b_coins_pct_es_max	pbp_b16b_coins_pct_ds_min	pbp_b16b_coins_pct_ds_max	pbp_b16b_coins_pct_rs_min	pbp_b16b_coins_pct_rs_max	pbp_b16b_coins_pct_end_min	pbp_b16b_coins_pct_end_max	pbp_b16b_coins_pct_peri_min	pbp_b16b_coins_pct_peri_max	pbp_b16b_coins_pct_ext_min	pbp_b16b_coins_pct_ext_max	pbp_b16b_coins_pct_poo_min	pbp_b16b_coins_pct_poo_max	pbp_b16b_ded_yn	pbp_b16b_ded_amt	pbp_b16b_copay_yn	pbp_b16b_copay_ehc	pbp_b16b_copay_amt_mc_min	pbp_b16b_copay_amt_mc_max	pbp_b16b_copay_amt_es_min	pbp_b16b_copay_amt_es_max	pbp_b16b_copay_amt_ds_min	pbp_b16b_copay_amt_ds_max	pbp_b16b_copay_amt_rs_min	pbp_b16b_copay_amt_rs_max	pbp_b16b_copay_amt_end_min	pbp_b16b_copay_amt_end_max	pbp_b16b_copay_amt_peri_min	pbp_b16b_copay_amt_peri_max	pbp_b16b_copay_amt_ext_min	pbp_b16b_copay_amt_ext_max	pbp_b16b_copay_amt_poo_min	pbp_b16b_copay_amt_poo_max	pbp_b16b_auth_yn	pbp_b16b_refer_yn
H0154	016	0	1	01	01	H0154_016_0	4	1	1111	2	1			2	1			2	1			2	1			1		600.00	3	2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			1		1			2				2																		2		2																		1	2
H0154	801	0	1	01	01	H0154_801_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H0154	802	0	1	01	01	H0154_802_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H0154	803	0	1	01	01	H0154_803_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H0169	001	0	1	01	01	H0169_001_0	5	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101011	2	1							2	2	1	6					2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101011			0.00	0.00			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0169	002	0	1	01	01	H0169_002_0	4	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0169	003	0	1	01	01	H0169_003_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		2000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0169	004	0	1	01	01	H0169_004_0	4	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0174	001	0	1	01	01	H0174_001_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1		2500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H0174	002	0	1	01	01	H0174_002_0	6	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1		1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11011111	30.00	30.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H0174	003	0	1	01	01	H0174_003_0	5	1	1111	2	1			2	1			2	1			2	1			1		500.00	3	2			2														2		1	1111	1	1111	5.00	5.00									1	1	1	1001010									2	1							2	1							2	1			1		2	500.00	3	2				2																		2		1	11001010	35.00	35.00					0.00	0.00			0.00	0.00			0.00	0.00	2	1
H0174	004	0	1	01	01	H0174_004_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1		2500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H0174	005	0	1	02	01	H0174_005_0	4	1	1111	2	1			2	1			2	1			2	1			1		500.00	3	2			2														2		1	1111	1	1111	5.00	5.00									1	1	1	1001010									2	1							2	1							2	1			1		2	500.00	3	2				2																		2		1	11001010	30.00	30.00					0.00	0.00			0.00	0.00			0.00	0.00	2	1
H0174	006	0	1	01	01	H0174_006_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1		2500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11011111	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H0174	007	0	1	01	01	H0174_007_0	4	1	1111	2	1			2	1			2	1			2	1			1		500.00	3	2			2														2		1	1111	1	1111	5.00	5.00									1	1	1	1001010									2	1							2	1							2	1			1		2	500.00	3	2				2																		2		1	11001010	50.00	50.00					0.00	0.00			0.00	0.00			0.00	0.00	2	1
H0174	008	0	1	01	01	H0174_008_0	4	1	1111	2	1			2	1			2	1			2	1			1		500.00	3	2			2														2		1	1111	1	1111	5.00	5.00									1	1	1	1001010									2	1							2	1							2	1			1		2	500.00	3	2				2																		2		1	11001010	30.00	30.00					0.00	0.00			0.00	0.00			0.00	0.00	2	1
H0192	001	0	1	48	05	H0192_001_0	1	1	1111	2	2	1	4	2	2	1	4	2	2	6	6	2	2	1	6	2				2			2														2		2														2	2	1	1011011					2	1			2	1							2	2	1	3	2	2	999	6	2	2	1	6	2					2				2																		2		2																		2	2
H0216	001	0	1	20	08	H0216_001_0	1																																																																																																																																								
H0216	002	0	1	20	08	H0216_002_0	1																																																																																																																																								
H0251	002	0	1	01	01	H0251_002_0	4	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11101111	0.00	0.00	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0251	004	0	1	01	01	H0251_004_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11101111	0.00	0.00	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0251	005	0	1	01	01	H0251_005_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11101111	0.00	0.00	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0270	001	0	1	04	01	H0270_001_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1	2	500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1001011									2	2	1	1					2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	10000011											20	20	20	20	20	20	2		1	01001000	45.00	45.00					0.00	0.00									1	1
H0271	002	0	1	04	01	H0271_002_0	4	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	003	0	1	04	01	H0271_003_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101011	2	1							2	2	1	6					2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101011			0.00	0.00			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	004	0	1	04	01	H0271_004_0	2	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	1500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	005	0	1	04	01	H0271_005_0	2	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	3000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	006	0	1	04	01	H0271_006_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	2000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	007	0	1	04	01	H0271_007_0	4	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	2000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	008	0	1	04	01	H0271_008_0	2	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	1500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	010	0	1	04	01	H0271_010_0	4	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11101111	0.00	0.00	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	011	0	1	04	01	H0271_011_0	2	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	3000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				2																		2		1	11101111	0.00	0.00	0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	012	0	1	04	01	H0271_012_0	2	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	2000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	013	0	1	04	01	H0271_013_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	2000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0271	014	0	1	04	01	H0271_014_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	1500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0281	001	0	1	48	05	H0281_001_0	3	2																																																									1	1011111					2	2	999	6	2	2	999	6	2	2	999	6	2	2	999	6	2	2	999	6	2	2	999	6	2					2				2																		2		2																		2	2
H0292	001	0	1	01	01	H0292_001_0	3	1	1110	2	2	3	6	2	2	2	3					2	2	3	6	1		1000.00	3	2			1	1110	2				0	0	0	0			0	0	2		2														2	2	1	0001001									2	2	2	3									2	2	2	3					1		1			2				1	00001001							50	50					50	50			2		1	01000000	40.00	40.00															1	2
H0292	002	0	1	01	01	H0292_002_0	3	1	1110	2	2	3	6	2	2	2	3					2	2	3	6	1		1000.00	3	2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	0001001									2	2	2	3									2	2	2	3					1		1			2				2																		2		1	01001001	25.00	25.00					0.00	0.00					0.00	0.00			1	2
H0294	002	0	1	04	01	H0294_002_0	2	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0294	004	0	1	04	01	H0294_004_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	1	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	2																																			2				1	01000000	20	20															2		2																		1	2
H0294	010	0	1	04	01	H0294_010_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	1	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	2																																			2				1	01000000	20	20															2		2																		1	2
H0294	011	0	1	04	01	H0294_011_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	1	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	2																																			2				1	01000000	20	20															2		2																		1	2
H0294	012	0	1	04	01	H0294_012_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001000									2	1															2	1			1		1			2				1	01000000	20	20															2		1	10001000							0.00	0.00							0.00	0.00	1	2
H0294	014	0	1	04	01	H0294_014_0	2	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	1500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	11101111	20	20	50	50			0	50	50	50	50	50	50	50	0	50	2		2																		1	2
H0294	015	0	1	04	01	H0294_015_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	1000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101011	2	1							2	2	1	6					2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	11101011	20	20	50	50			0	50			50	50	50	50	0	50	2		2																		1	2
H0294	016	0	1	04	01	H0294_016_0	3	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1	2	500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001000									2	1															2	1			1		1			2				1	01000000	20	20															2		1	10001000							0.00	0.00							0.00	0.00	1	2
H0302	001	0	1	01	01	H0302_001_0	9	1	1110	2	2	1	3	2	2	1	3					2	2	1	3	1		500.00	3	2			2														2		2														2	2	2																																			2				1	01000000	20	20															2		2																		1	1
H0302	006	0	1	01	01	H0302_006_0	9	2																																																									2																																			2				1	01000000	20	20															2		2																		1	1
H0302	008	0	1	01	01	H0302_008_0	9	2																																																									2																																			2				1	01000000	20	20															2		2																		1	1
H0302	009	0	1	01	01	H0302_009_0	9	2																																																									2																																			2				1	01000000	20	20															2		2																		1	1
H0302	801	0	1	01	01	H0302_801_0	7	2																																																									2																																			2				1	01000000	20	20															2		2																		1	1
H0321	002	0	1	01	01	H0321_002_0	6	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0321	004	0	1	01	01	H0321_004_0	6	1	1111	2	2	2	3	2	2	3	3	2	2	2	3	2	2	1	6	1		3500.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1101111	2	1							2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10101111			0.00	0.00			0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	2
H0332	001	0	1	01	01	H0332_001_0	8	1	1111	3	2	2	4	3	2	2	4	3	2	1	3	3	2	2	4	1		3000.00	3	2			2														2		1	1111	1	1111	25.00	25.00									2	2	1	1111111	3	2	1	6	3	2	2	4	3	1			3	1			3	1			3	1			3	1			1		1			2				1	11111111	20	20	20	20	20	20	20	20	50	50	50	50	50	50	50	50	1	25.00	2																		1	1
H0332	002	0	1	01	01	H0332_002_0	10	1	1111	3	2	2	4	3	2	2	4	3	2	1	3	3	2	2	4	1		3000.00	3	2			2														2		1	1111	1	1111	25.00	25.00									2	2	1	1111111	3	2	1	6	3	2	2	4	3	1			3	1			3	1			3	1			3	1			1		1			2				1	11111111	20	20	20	20	20	20	20	20	50	50	50	50	50	50	50	50	1	25.00	2																		1	1
H0332	003	0	1	02	01	H0332_003_0	8	1	1111	3	2	2	4	3	2	2	4	3	2	1	3	3	2	2	4	1		3000.00	3	2			2														2		1	1111	1	1111	25.00	25.00									2	2	1	1111111	3	2	1	6	3	2	2	4	3	1			3	1			3	1			3	1			3	1			1		1			2				1	11111111	20	20	20	20	20	20	20	20	50	50	50	50	50	50	50	50	1	25.00	2																		1	1
H0332	004	0	1	02	01	H0332_004_0	10	1	1111	3	2	2	4	3	2	2	4	3	2	1	3	3	2	2	4	1		3000.00	3	2			2														2		1	1111	1	1111	25.00	25.00									2	2	1	1111111	3	2	1	6	3	2	2	4	3	1			3	1			3	1			3	1			3	1			1		1			2				1	11111111	20	20	20	20	20	20	20	20	50	50	50	50	50	50	50	50	1	25.00	2																		1	1
H0332	007	0	1	02	01	H0332_007_0	8	1	1111	3	2	2	4	3	2	2	4	3	2	1	3	3	2	2	4	1		3000.00	3	2			2														2		1	1111	1	1111	25.00	25.00									2	2	1	1111111	3	2	1	6	3	2	2	4	3	1			3	1			3	1			3	1			3	1			1		1			2				1	11111111	20	20	20	20	20	20	20	20	50	50	50	50	50	50	50	50	1	25.00	2																		1	1
H0332	008	0	1	02	01	H0332_008_0	10	1	1111	3	2	2	4	3	2	2	4	3	2	1	3	3	2	2	4	1		3000.00	3	2			2														2		1	1111	1	1111	25.00	25.00									2	2	1	1111111	3	2	1	6	3	2	2	4	3	1			3	1			3	1			3	1			3	1			1		1			2				1	11111111	20	20	20	20	20	20	20	20	50	50	50	50	50	50	50	50	1	25.00	2																		1	1
H0332	801	0	1	01	01	H0332_801_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	803	0	1	01	01	H0332_803_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	804	0	1	01	01	H0332_804_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	805	0	1	01	01	H0332_805_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	806	0	1	01	01	H0332_806_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	807	0	1	01	01	H0332_807_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	808	0	1	01	01	H0332_808_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	809	0	1	01	01	H0332_809_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	810	0	1	01	01	H0332_810_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	811	0	1	01	01	H0332_811_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
H0332	812	0	1	01	01	H0332_812_0	5	2																																																									2																														2					2				1	01000000	20	20															2		2																		2	2
